index,n,name,place_id,,
14317,"鱔魚,　意麵,",赤崁棺材板,ChIJ9X1wvmR2bjQRsqhUCAqPWhI,,
14422,"鱔魚,　意麵,",赤崁棺材板,ChIJ9X1wvmR2bjQRsqhUCAqPWhI,,
14423,"鱔魚,　意麵,",赤崁棺材板,ChIJ9X1wvmR2bjQRsqhUCAqPWhI,,
21889,"鱔魚,　意麵,",赤崁棺材板,ChIJ9X1wvmR2bjQRsqhUCAqPWhI,,
25277,"鱔魚,　意麵,",赤崁棺材板,ChIJ9X1wvmR2bjQRsqhUCAqPWhI,,
173,"鱔魚,　意麵,",阿銘鱔魚意麵,ChIJ_wowbe92bjQRtKCMgEY85Kc,,
6428,"鱔魚,　意麵,",阿銘鱔魚意麵,ChIJ_wowbe92bjQRtKCMgEY85Kc,,
14212,"鱔魚,　意麵,",阿銘鱔魚意麵,ChIJ_wowbe92bjQRtKCMgEY85Kc,,
14413,"鱔魚,　意麵,",阿銘鱔魚意麵,ChIJ_wowbe92bjQRtKCMgEY85Kc,,
24249,"鱔魚,　意麵,",阿銘鱔魚意麵,ChIJ_wowbe92bjQRtKCMgEY85Kc,,
24771,"鱔魚,　意麵,",阿銘鱔魚意麵,ChIJ_wowbe92bjQRtKCMgEY85Kc,,
24775,"鱔魚,　意麵,",阿銘鱔魚意麵,ChIJ_wowbe92bjQRtKCMgEY85Kc,,
28782,"鱔魚,　意麵,",阿銘鱔魚意麵,ChIJ_wowbe92bjQRtKCMgEY85Kc,,
30715,"鱔魚,　意麵,",阿銘鱔魚意麵,ChIJ_wowbe92bjQRtKCMgEY85Kc,,
30851,"鱔魚,　意麵,",阿銘鱔魚意麵,ChIJ_wowbe92bjQRtKCMgEY85Kc,,
33068,"鱔魚,　意麵,",阿銘鱔魚意麵,ChIJ_wowbe92bjQRtKCMgEY85Kc,,
40035,"鱔魚,　意麵,",阿銘鱔魚意麵,ChIJ_wowbe92bjQRtKCMgEY85Kc,,
18832,"鱔魚,　意麵 ,",進福炒鱔魚專家,ChIJRaExHIZ2bjQRiuS7JaUHRSM,,
14429,"鱔魚,　意麵 ,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
19191,"鱔魚,　意麵 ,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
17550,"鱔魚,　量,　口味,　店家,　態度,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
20763,"鱔魚,　湯,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
164,"鱔魚,　湯,",華興鱔魚意麵,ChIJIdWByft2bjQRjrdk5AjS2BM,,
20673,"鱔魚,　棺材板,　味道,",赤崁棺材板,ChIJ9X1wvmR2bjQRsqhUCAqPWhI,,
14434,"鱔魚,　麻油,　腰子,　鱔魚類,　雷,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
215,"鱔魚,　麻油,　炒,　腰花,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
216,"鱔魚,　魚皮,　湯量,　味道,　鱔魚,　意麵,",華興鱔魚意麵,ChIJIdWByft2bjQRjrdk5AjS2BM,,
20697,"鱔魚,　魚,　水準,",阿美飯店,ChIJc6JGFGJ2bjQRYxZBVvVHV_A,,
227,"鱔魚,　脆度,　腥味,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
10995,"鱔魚,　料理,　饕客,　滋味,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
200,"鱔魚,　料理,　Q彈,　魷魚,　豬肝湯,",阿銘鱔魚意麵,ChIJ_wowbe92bjQRtKCMgEY85Kc,,
201,"鱔魚,　料理,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
33446,"鱔魚,　料理,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
224,"鱔魚,　料,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
218,"鱔魚,　風味,　份量,",阿銘鱔魚意麵,ChIJ_wowbe92bjQRtKCMgEY85Kc,,
29318,"鱔魚,　洋蔥,　口感,　速度,",阿銘鱔魚意麵,ChIJ_wowbe92bjQRtKCMgEY85Kc,,
20695,"鱔魚,　洋蔥,　人,　碟,　份量,　人,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
233,"鱔魚,　花枝,　麻油,　腰子,　鱔魚,　意麵,　外地人,　口味,",阿銘鱔魚意麵,ChIJ_wowbe92bjQRtKCMgEY85Kc,,
20674,"鱔魚,　花枝,　麻油,　腰子,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
222,"鱔魚,　花枝,　火候,",阿銘鱔魚意麵,ChIJ_wowbe92bjQRtKCMgEY85Kc,,
7435,"鱔魚,　花枝,　小菜,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
223,"鱔魚,　花枝,",阿銘鱔魚意麵,ChIJ_wowbe92bjQRtKCMgEY85Kc,,
20269,"鱔魚,　炒麵,　口味,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
1366,"鱔魚,　炒,　麵,　鱔魚,",進福炒鱔魚專家,ChIJRaExHIZ2bjQRiuS7JaUHRSM,,
14433,"鱔魚,　炒,　麵,　碗,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
211,"鱔魚,　炒,　麵,　甜味,　特色,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
23135,"鱔魚,　炒,　麵,　味道,",赤崁棺材板,ChIJ9X1wvmR2bjQRsqhUCAqPWhI,,
12711,"鱔魚,　炒,　麵,　口味,　胃口,　薑絲,　豬肝,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
210,"鱔魚,　炒,　麵,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
212,"鱔魚,　炒,　麵,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
213,"鱔魚,　炒,　麵,",赤崁棺材板,ChIJ9X1wvmR2bjQRsqhUCAqPWhI,,
12136,"鱔魚,　東西,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
34746,"鱔魚,　朋友,　腥味,　麻油,",阿銘鱔魚意麵,ChIJ_wowbe92bjQRtKCMgEY85Kc,,
27481,"鱔魚,　味道,　味道,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
33637,"鱔魚,　味道,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
197,"鱔魚,　味道,",阿銘鱔魚意麵,ChIJ_wowbe92bjQRtKCMgEY85Kc,,
202,"鱔魚,　味道,",阿銘鱔魚意麵,ChIJ_wowbe92bjQRtKCMgEY85Kc,,
14273,"鱔魚,　肉,　厚度,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
14444,"鱔魚,　份量,　cp值,",阿銘鱔魚意麵,ChIJ_wowbe92bjQRtKCMgEY85Kc,,
23946,"鱔魚,　用料,",進福炒鱔魚專家,ChIJRaExHIZ2bjQRiuS7JaUHRSM,,
24655,"鱔魚,　片,",福生小食店,ChIJNbLHWHp2bjQRa8rrUkFUtCA,,
166,"鱔魚,　火侯,",阿銘鱔魚意麵,ChIJ_wowbe92bjQRtKCMgEY85Kc,,
1560,"鱔魚,　心,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
15038,"鱔魚,　干貝,　砂鍋,　鴨湯,　紅蟳,　米糕,　手工,　布丁 ,　八寶冰,",阿美飯店,ChIJc6JGFGJ2bjQRYxZBVvVHV_A,,
206,"鱔魚,　口感,　麵條,",赤崁棺材板,ChIJ9X1wvmR2bjQRsqhUCAqPWhI,,
32522,"鱔魚,　口感,　麵,　油麵,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
30695,"鱔魚,　口感,　點,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
209,"鱔魚,　口感,",阿銘鱔魚意麵,ChIJ_wowbe92bjQRtKCMgEY85Kc,,
229,"鱔魚,　口感,",阿銘鱔魚意麵,ChIJ_wowbe92bjQRtKCMgEY85Kc,,
231,"鱔魚,　口味,　豬肝湯,　味 ,　平價,　小吃,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
220,"鱔魚,　口味,　意麵,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
20694,"鱔魚,　口味,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
232,"鱔魚,　口,",阿銘鱔魚意麵,ChIJ_wowbe92bjQRtKCMgEY85Kc,,
199,"鱔魚,",進福炒鱔魚專家,ChIJRaExHIZ2bjQRiuS7JaUHRSM,,
162,"鱔魚,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
163,"鱔魚,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
165,"鱔魚,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
203,"鱔魚,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
204,"鱔魚,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
208,"鱔魚,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
214,"鱔魚,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
219,"鱔魚,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
230,"鱔魚,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
1759,"鱔魚,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
2226,"鱔魚,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
10643,"鱔魚,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
10850,"鱔魚,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
12900,"鱔魚,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
14431,"鱔魚,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
14435,"鱔魚,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
14436,"鱔魚,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
14437,"鱔魚,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
16291,"鱔魚,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
20268,"鱔魚,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
20271,"鱔魚,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
20274,"鱔魚,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
20675,"鱔魚,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
20686,"鱔魚,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
20688,"鱔魚,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
20690,"鱔魚,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
20692,"鱔魚,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
22897,"鱔魚,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
29319,"鱔魚,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
30493,"鱔魚,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
31167,"鱔魚,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
32947,"鱔魚,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
33445,"鱔魚,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
228,"鱔魚,",華興鱔魚意麵,ChIJIdWByft2bjQRjrdk5AjS2BM,,
24968,"鱔魚,",華興鱔魚意麵,ChIJIdWByft2bjQRjrdk5AjS2BM,,
20687,"鱔魚,",阿美飯店,ChIJc6JGFGJ2bjQRYxZBVvVHV_A,,
207,"鱔魚,",阿銘鱔魚意麵,ChIJ_wowbe92bjQRtKCMgEY85Kc,,
217,"鱔魚,",阿銘鱔魚意麵,ChIJ_wowbe92bjQRtKCMgEY85Kc,,
1403,"鱔魚,",阿銘鱔魚意麵,ChIJ_wowbe92bjQRtKCMgEY85Kc,,
10929,"鱔魚,",阿銘鱔魚意麵,ChIJ_wowbe92bjQRtKCMgEY85Kc,,
14430,"鱔魚,",阿銘鱔魚意麵,ChIJ_wowbe92bjQRtKCMgEY85Kc,,
15246,"體育,　杏仁,　豆腐,　杏仁,　豆腐,",體育公園杏仁豆腐冰,ChIJiUL5T4B2bjQRFwnmjv_hwc4,,
39739,"體力,　食品,　勞工,　朋友,　體力,　選擇,",阿滿牛肉湯,ChIJrxqgINF1bjQR58rCvGWhV-Y,,
23115,"體,　環保 ,",藝術轉角 東東蔬食鍋,ChIJqyir1IN2bjQRiXewQla4fxQ,,
9528,"驚艷感,",鄭記土魠魚羹,ChIJRac76mR2bjQRHGUAR8cN9C4,,
12784,"驚艷感,",阿娟咖哩飯鴨肉羹,ChIJgwzvG3t2bjQRdIXn2mEiwuQ,,
20302,"驚嘆感,",阿松割包,ChIJwcrlsWZ2bjQRuSR57DvjKOE,,
27648,"驚,　口味,　紅茶,　梅子汁,",湯婆婆拉麵,ChIJvy2fNIl2bjQROg8gsGEO-u8,,
250,"蘿蔔湯,",江川肉燥飯,ChIJI_R0smZ2bjQRIzI5k0tghek,,
251,"蘿蔔,　湯頭,",康樂街牛肉湯,ChIJOwhpYmZ2bjQR9O1IbVc0X4s,,
31372,"蘿蔔,　香腸,　熟,　肉,",榮盛點心,ChIJGxuq1WR2bjQRMzh8ovxiqCk,,
252,"蘿蔔,　香菇,　滷肉,　米糕,",榮盛點心,ChIJGxuq1WR2bjQRMzh8ovxiqCk,,
253,"蘿蔔,　米糕,　整體,",榮盛點心,ChIJGxuq1WR2bjQRMzh8ovxiqCk,,
39456,"蘿蔔,　米腸,　香腸,　蘿蔔,　醬料,　米腸,　口感,　香腸,",清子香腸熟肉,ChIJMVdnbmF2bjQR9txyGYOSO44,,
37203,"蘿蔔,",榮盛點心,ChIJGxuq1WR2bjQRMzh8ovxiqCk,,
255,"鰻魚飯,　刺,",銀座日式料理,ChIJkfiByJ52bjQR5dIzD0u2s74,,
7519,"鰻魚飯,",銀座日式料理,ChIJkfiByJ52bjQR5dIzD0u2s74,,
5433,"鰻魚,　意麵,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
19768,"鰻,　動作,",毛丼 丼飯專門店,ChIJi1e38o92bjQRXiRzbi8D5QM,,
15632,"髒髒包,　抹茶,　口味,",明新食品-東寧二店,ChIJpxAlyL12bjQRL4hC1NXbyGc,,
257,"饕客,　肉圓,　四神湯,　小度湯,　口味,",杜蝦仁肉丸,ChIJg-CL5Hp2bjQRpmRehSk-qeY,,
4241,"饕客,",藝術轉角 東東蔬食鍋,ChIJqyir1IN2bjQRiXewQla4fxQ,,
23153,"鑊氣,　人,",阿銘鱔魚意麵,ChIJ_wowbe92bjQRtKCMgEY85Kc,,
39486,"籠,",上海華都小吃,ChIJjfU3wol2bjQRPibXeEsoO4M,,
306,"攤位,　價目表,　分類,　便當,　湯類,　整體,　餐點,　售價,　價位,",江川肉燥飯,ChIJI_R0smZ2bjQRIzI5k0tghek,,
305,"攤位,　料,　視覺,　效果,",金得春捲,ChIJCzZbxWZ2bjQR6CUWOMHz1hI,,
39890,"攤位,　花枝,",鴨母寮市場炭火麵,ChIJAfc4gYx2bjQRed7GuromUNM,,
32654,"攤位,　肉塊,　展示櫃,",康樂街牛肉湯,ChIJOwhpYmZ2bjQR9O1IbVc0X4s,,
307,"攤子,　瘦肉,　蔬菜,　小菜,",鴨母寮市場炭火麵,ChIJAfc4gYx2bjQRed7GuromUNM,,
31544,"攤,",台南武廟肉圓,ChIJybqz1WN2bjQR8C1wbULqL5k,,
17059,"巔峰,　時間,",永樂燒肉飯,ChIJa3IWs2Z2bjQRx_Sgx3NInbI,,
27499,"鰭,　蟲子,",永樂燒肉飯,ChIJa3IWs2Z2bjQRx_Sgx3NInbI,,
308,"魔棒,",潘家牛肉湯,ChIJRSbwG2R2bjQRHdo7OqS6tOU,,
25254,"饗宴,　氣質,　家人,",轉角餐廳 Corner Steak House,ChIJv6xjdJN2bjQRUfUU9J5G5uc,,
17152,"饗宴,",香港朱記茶水灘 - 崇學店,ChIJHR6T-5h2bjQR0IzDG0BZghg,,
9333,"顧客,　選擇性,",饗食天堂 台南店,ChIJnaIg7Ht2bjQR55aGAM2EAu0,,
18549,"顧客,　遊客,　伴手禮,",連得堂煎餅,ChIJH-2ay4p2bjQRzmiDlLRPu5g,,
40435,"顧客,　菜,",康樂街牛肉湯,ChIJOwhpYmZ2bjQR9O1IbVc0X4s,,
22083,"顧客,　滋味,",台南市牛家莊牛肉湯,ChIJyzmdBXp2bjQRh4Uf3dPllqM,,
2602,"顧客,　客人,　肉粽,　品質,",再發號百年肉粽,ChIJVfASdWJ2bjQRvBZf3GL0HOE,,
709,"顧客,　包子,",萬川號餅舖,ChIJ5VuXVoh2bjQR1zv8Yvn8JBE,,
27440,"霸氣,　餡料,",再發號百年肉粽,ChIJVfASdWJ2bjQRvBZf3GL0HOE,,
24939,"霸王餐,　肉,　情況,　方式,",轉角餐廳 Corner Steak House,ChIJv6xjdJN2bjQRUfUU9J5G5uc,,
36548,"霸王鲁肉,",永記虱目魚丸,ChIJaWl8c4h2bjQRtS2L4ueUMz8,,
10725,"霸,",石精臼蚵仔煎,ChIJGS-dzWR2bjQR1OBnRJzR6Mo,,
10726,"霸,",德記古早味汕頭豆花,ChIJByxtTmB2bjQRJUpip76-NGc,,
20304,"鐵路,　紅茶,　紅茶,",雙全紅茶,ChIJhwhoW2N2bjQRsQRMoD4STa4,,
319,"鐵蛋,　魯麵,　味道,　人,",阿浚師魯麵,ChIJGYM7emF2bjQRPJSzwZzn0Pc,,
316,"鐵蛋,　滷麵,　豆干,",阿浚師魯麵,ChIJGYM7emF2bjQRPJSzwZzn0Pc,,
321,"鐵蛋,　滷蛋,",度小月原始店Du Hsiao Yueh Original Restaurant,ChIJwe_HQGN2bjQRq4DHLs6aj48,,
16319,"鐵蛋,　豆乾,",阿浚師魯麵,ChIJGYM7emF2bjQRPJSzwZzn0Pc,,
13235,"鐵蛋,　豆干,　菜尾湯,",阿浚師魯麵,ChIJGYM7emF2bjQRPJSzwZzn0Pc,,
317,"鐵蛋,　豆干,",阿浚師魯麵,ChIJGYM7emF2bjQRPJSzwZzn0Pc,,
318,"鐵蛋,",阿浚師魯麵,ChIJGYM7emF2bjQRPJSzwZzn0Pc,,
320,"鐵蛋,",阿浚師魯麵,ChIJGYM7emF2bjQRPJSzwZzn0Pc,,
13688,"鐵粉,　老闆,",台南市牛家莊牛肉湯,ChIJyzmdBXp2bjQRh4Uf3dPllqM,,
322,"鐵板麵,　蘑菇醬,　蘑菇醬,　濃湯,　優點,　份量,",阿地牛排館A-Di Steakhouse,ChIJveG6uH92bjQRvHcqYXfuF_0,,
18887,"鐵板麵,　紅茶,",雙全紅茶,ChIJhwhoW2N2bjQRsQRMoD4STa4,,
323,"鐵板,　牛排,　沙拉吧,",阿地牛排館A-Di Steakhouse,ChIJveG6uH92bjQRvHcqYXfuF_0,,
6515,"譽,",再發號百年肉粽,ChIJVfASdWJ2bjQRvBZf3GL0HOE,,
18883,"櫻桃,　鴨皮,",轉角餐廳 Corner Steak House,ChIJv6xjdJN2bjQRUfUU9J5G5uc,,
27680,"櫻花蝦,　高麗菜,　食物,",饗食天堂 台南店,ChIJnaIg7Ht2bjQR55aGAM2EAu0,,
342,"麵體,　嚼勁,　整體,　餐具,　消毒櫃,　人,",福榮小吃店,ChIJ5S4n8mR2bjQR3GOXOlZqtuA,,
33698,"麵體,　湯頭,　鹹淡,",Mr.麵王,ChIJl2R0h9x2bjQR9_Mlr3qbDBQ,,
24636,"麵糰,　口感,",克林台包,ChIJG3mSXX12bjQR3fbtCNTeg3s,,
343,"麵類,　麵,",上海好味道小籠湯包,ChIJo4N92ZV2bjQRrtZJZryosMs,,
346,"麵類,　豬腳,",小公園擔仔麵,ChIJOQURVGF2bjQRDx8EQOisObM,,
344,"麵類,　滷味,　東西,　點,",感性魯味,ChIJjzwIz3p2bjQRDfyJJ7KB3pk,,
347,"麵類,　清湯,　羹湯,　小菜,",泉成點心店,ChIJFZgcM2B2bjQR9ZyF7z30f-g,,
38283,"麵類,　白飯,　米糕,",保安路米糕,ChIJKXEHGnt2bjQRoVIIZZ3UzPQ,,
345,"麵類,",上海好味道小籠湯包,ChIJo4N92ZV2bjQRrtZJZryosMs,,
14500,"麵羹,　鱔魚,　意麵,　花枝,　意麵,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
22056,"麵點,　滷味,　小菜,",老鄧牛肉麵,ChIJs-is9NN1bjQRIJRze0vYuIc,,
351,"麵質,　食味,",度小月原始店Du Hsiao Yueh Original Restaurant,ChIJwe_HQGN2bjQRq4DHLs6aj48,,
353,"麵線,　鴨肉,　柴,　平價,　整體,",阿娟咖哩飯鴨肉羹,ChIJgwzvG3t2bjQRdIXn2mEiwuQ,,
14319,"麵線,　蒜泥,　味蕾,",台南蔡虱目魚專賣店,ChIJ0Zhp2vl2bjQRlsmdmPlNoyg,,
14448,"麵線,　香氣,",台南蔡虱目魚專賣店,ChIJ0Zhp2vl2bjQRlsmdmPlNoyg,,
7653,"麵線,　油,　滷味,　三色,　蛋 ,",感性魯味,ChIJjzwIz3p2bjQRDfyJJ7KB3pk,,
32210,"麵線,",感性魯味,ChIJjzwIz3p2bjQRDfyJJ7KB3pk,,
354,"麵線,",《富食店》海鮮粥 肉燥飯,ChIJIaOC1Z92bjQR41G1rcObiPI,,
355,"麵線,",永林綜合料理台南本店 Yonlin Restaurant,ChIJadLi8ul2bjQR3-NioCtRSBk,,
356,"麵線,",台南蔡虱目魚專賣店,ChIJ0Zhp2vl2bjQRlsmdmPlNoyg,,
14890,"麵糊,　醬汁,",福記肉圓總店,ChIJvUM2an12bjQRErjaF_ijiyg,,
362,"麵量,　湯頭,　喉,",段純貞-台南小西門店,ChIJS9Bl9Xt2bjQRjkBitCjt7aA,,
365,"麵筋,　道,　肉,　湯味,",老鄧牛肉麵,ChIJs-is9NN1bjQRIJRze0vYuIc,,
379,"麵條,　嚼勁,　滷味,　辣醬,",感性魯味,ChIJjzwIz3p2bjQRDfyJJ7KB3pk,,
380,"麵條,　餐點,",Mr.麵王,ChIJl2R0h9x2bjQR9_Mlr3qbDBQ,,
12612,"麵條,　滷味,",段純貞-台南小西門店,ChIJS9Bl9Xt2bjQRjkBitCjt7aA,,
381,"麵條,　硬度,　湯頭,　鹹湯,　味道,　時候,　口味,",Mr.麵王,ChIJl2R0h9x2bjQR9_Mlr3qbDBQ,,
37242,"麵條,　硬度,　炭火,　肉燥,　湯頭,",鴨母寮市場炭火麵,ChIJAfc4gYx2bjQRed7GuromUNM,,
40451,"麵條,　湯麵,　料,　好吃度,　肉丸,",鴨母寮市場炭火麵,ChIJAfc4gYx2bjQRed7GuromUNM,,
1163,"麵條,　湯頭,　味道,　人,　口味,",度小月擔仔麵,ChIJq6YxAXl3bjQRwLlKGZmuKik,,
18784,"麵條,　湯頭,　牛肉,",老鄧牛肉麵,ChIJs-is9NN1bjQRIJRze0vYuIc,,
378,"麵條,　湯,",段純貞-台南小西門店,ChIJS9Bl9Xt2bjQRjkBitCjt7aA,,
373,"麵條,　魚香,　口,",夏家手工魚麵,ChIJ64lcnnx2bjQRlN7qrXyub20,,
374,"麵條,　原味,　菠菜,　牛蒡,　麵條,　口感,　嚼勁,　肉燥,　蒜泥,",阿龍意麵,ChIJzRi9GIZ2bjQRr3TCs7oQlyM,,
372,"麵條,　油麵,　口感,　整體,　碗,",陳記真正紅燒土魠,ChIJawGn_4t2bjQRK2AGrUnetag,,
369,"麵條,　油麵,　口感,",阿鳳浮水虱目魚羹,ChIJD5oR43p2bjQRyfKC3AVxGnM,,
376,"麵條,　拉麵,",庫肯花園餐廳,ChIJraKVcpN2bjQR5PWTIKGLq5Q,,
370,"麵條,　口感,　嚼勁,　湯品,　口味,",夏家手工魚麵,ChIJ64lcnnx2bjQRlN7qrXyub20,,
382,"麵條,　口感,　整體,　價格,",Mr.麵王,ChIJl2R0h9x2bjQR9_Mlr3qbDBQ,,
12627,"麵條,　口感,　飽足感,",Mr.麵王,ChIJl2R0h9x2bjQR9_Mlr3qbDBQ,,
371,"麵條,　口味,",The Sober Foodie 食上主義餐酒館,ChIJ7fftSIB2bjQRCmPLgSLUpgA,,
383,"麵條,　Q彈,　嚼勁,　牛肉,",段純貞-台南小西門店,ChIJS9Bl9Xt2bjQRjkBitCjt7aA,,
3670,"麵條,　Q彈,　湯頭,　服務生,　耐心,",段純貞-台南小西門店,ChIJS9Bl9Xt2bjQRjkBitCjt7aA,,
384,"麵條,　Q彈,　口味,　辣椒醬,　花椒味,　餛飩,　豬肉餡,",福榮小吃店,ChIJ5S4n8mR2bjQR3GOXOlZqtuA,,
38993,"麵條,",老鄧牛肉麵,ChIJs-is9NN1bjQRIJRze0vYuIc,,
368,"麵條,",段純貞-台南小西門店,ChIJS9Bl9Xt2bjQRjkBitCjt7aA,,
375,"麵條,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
37337,"麵條,",阿輝炒鱔魚,ChIJr52tQGF2bjQR6s6o9VFFRsE,,
377,"麵條,",夏家手工魚麵,ChIJ64lcnnx2bjQRlN7qrXyub20,,
8626,"麵條,",夏家手工魚麵,ChIJ64lcnnx2bjQRlN7qrXyub20,,
18281,"麵茶冰,　麵茶,　粉粿,　黑糖,　味道,",安平茂記黑豆花大王–赤崁店,ChIJ49EJaGF2bjQRz7WcTe_KF_A,,
12712,"麵茶,　粉粿,　冰,　粉粿,　口味,",安平茂記黑豆花大王–赤崁店,ChIJ49EJaGF2bjQRz7WcTe_KF_A,,
385,"麵粉酥,",萬川號餅舖,ChIJ5VuXVoh2bjQR1zv8Yvn8JBE,,
26127,"麵粉,　蚵仔煎,　口感,",石精臼蚵仔煎,ChIJGS-dzWR2bjQR1OBnRJzR6Mo,,
386,"麵粉,　香氣,　黑糖,　口感,　椪餅,　實力,",舊來發餅舖,ChIJmW92WGB2bjQRnWEQ2sZiZrQ,,
18371,"麵粉,　香 ,　黑糖,　重點,",舊來發餅舖,ChIJmW92WGB2bjQRnWEQ2sZiZrQ,,
391,"麵食類,　小菜,",上海好味道小籠湯包,ChIJo4N92ZV2bjQRrtZJZryosMs,,
395,"麵食,　滷味,",感性魯味,ChIJjzwIz3p2bjQRDfyJJ7KB3pk,,
12976,"麵食,　海鮮,",鴨母寮市場炭火麵,ChIJAfc4gYx2bjQRed7GuromUNM,,
393,"麵食,　原味,",鴨母寮市場炭火麵,ChIJAfc4gYx2bjQRed7GuromUNM,,
