,0
1824,"單價,"
1825,蟹粉
1826,小籠包
1827,"湯包,"
1828,藥膳
1829,"排骨,"
1830,藥膳
1831,香腸
1832,"配方,"
1833,藥膳
1834,"香腸,"
1835,藥膳
1836,"香腸,"
1837,藥膳
1838,"香腸,"
1839,藥膳
1840,香腸
1841,"特色,"
1842,藥膳
1843,香腸
1844,"鮮味,"
1845,藥膳
1846,"香腸,"
1847,藥膳
1848,"香腸,"
1849,藥膳
1850,香腸
1851,"伴手禮,"
1852,藥膳
1853,口味
1854,"口味,"
1855,藥燉
1856,湯頭
1857,"麵線,"
1858,"藥腸,"
1859,藥材
1860,香氣
1861,腸子
1862,蝦丸
1863,"魚丸,"
1864,藝術
1865,環境
1866,"餐點,"
1867,臘味飯
1868,菜
1869,"油,"
1870,"臘肉,"
1871,羹麵
1872,調味料
1873,"味道,"
1874,羹麵
1875,感覺
1876,"滷蛋,"
1877,羹類
1878,炸
1879,"物,"
1880,羹類
1881,"店家,"
1882,羹飯
1883,料
1884,味
1885,"老闆,"
1886,"羹飯,"
1887,羹飯
1888,麵
1889,炒飯
1890,"口味,"
1891,羹湯
1892,"土魠魚,"
1893,"羹湯,"
1894,羹湯
1895,滋味
1896,"土魠魚,"
1897,羹湯
1898,蔬菜
1899,店家
1900,薑絲
1901,"烏醋,"
1902,羹湯
1903,"魚刺,"
1904,"羹湯,"
1905,羹湯
1906,味
1907,魚肉
1908,炸
1909,"功,"
1910,"羹湯,"
1911,羹湯
1912,味道
1913,虱目魚丸
1914,"魚肉,"
1915,羹湯
1916,湯頭
1917,整體
1918,味道
1919,醋
1920,"辣椒,"
1921,羹湯
1922,"湯頭,"
1923,羹湯
1924,"口味,"
1925,羹湯
1926,醋
1927,"生意,"
1928,羹湯
1929,烏醋
1930,炸
1931,"魚卵,"
1932,羹湯
1933,口味
1934,價格
1935,魚羹
1936,魚肉
1937,"魚皮,"
1938,"羹湯,"
1939,羹
1940,湯頭
1941,醋
1942,胡椒
1943,"辣,"
1944,羹
1945,"虱目魚肉,"
1946,羹
1947,"口味,"
1948,"羹,"
1949,羹
1950,"味道,"
1951,羹
1952,肉粽
1953,"普普,"
1954,"羹,"
1955,羹
1956,魚肉
1957,"烏醋,"
1958,羅勒
1959,"餅皮,"
1960,起司
1961,"價位,"
1962,起司
1963,"包子,"
1964,羅勒
1965,蒜頭
1966,燻鴨胸
1967,櫻花蝦
1968,比例
1969,麵條
1970,軟硬
1971,底盤
1972,"油,"
1973,nan
1974,nan
1975,"爌肉飯,"
1976,爌肉飯
1977,"柴,"
1978,爌肉
1979,油味
1980,湯
1981,湯頭
1982,"肉香,"
1983,番茄
1984,"牛肉,"
1985,nan
1986,nan
1987,nan
1988,"泡麵,"
1989,"擔仔麵,"
1990,料理
1991,"人,"
1992,"風味,"
1993,美食
1994,"佳餚,"
1995,美味
1996,燒肉飯
1997,味道
1998,標準
1999,配菜
2000,主餐
2001,沙拉
2002,"味噌湯,"
2003,建築
2004,水果
2005,"冰,"
2006,水果
2007,薑汁
2008,"蕃茄,"
2009,nan
2010,古早味
2011,紅茶
2012,茶澀味
2013,"朋友,"
2014,古早味
2015,草莓
2016,"冰,"
2017,"古早味,"
2018,口味
2019,土豆
2020,糖
2021,土豆
2022,麥芽糖
2023,牙
2024,包裝
2025,大小
2026,芝麻
2027,"口味,"
2028,鱔魚
2029,"意麵,"
2030,"美食,"
2031,nan
2032,燒焦味
2033,粉角
2034,"老闆,"
2035,"味道,"
2036,"滋味,"
2037,喜餅
2038,"口味,"
2039,"滋味,"
2040,"滋味,"
2041,nan
2042,家鄉味
2043,活力
2044,"早餐,"
2045,"美味,"
2046,粽
2047,"口味,"
2048,泡麵
2049,味道
2050,泡麵
2051,"黑輪,"
2052,"泡麵,"
2053,"味道,"
2054,"味道,"
2055,味道
2056,粉角
2057,綠豆
2058,"口感,"
2059,味道
2060,"人,"
2061,"味道,"
2062,"味道,"
2063,味道
2064,"價格,"
2065,"味道,"
2066,"味道,"
2067,"味道,"
2068,"味道,"
2069,"味道,"
2070,"味道,"
2071,"滋味,"
2072,nan
2073,老
2074,"味道,"
2075,"味道,"
2076,老
2077,味道
2078,"價錢,"
2079,老
2080,"味道,"
2081,味道
2082,番茄
2083,切
2084,片
2085,蒜頭
2086,"醬油,"
2087,"味道,"
2088,"味道,"
2089,"味道,"
2090,"味道,"
2091,"味道,"
2092,"味道,"
2093,"滋味,"
2094,"滋味,"
2095,"滋味,"
2096,味道
2097,香菇
2098,"飯湯,"
2099,味道
2100,"價位,"
2101,"味道,"
2102,"味道,"
2103,味道
2104,"雞腿,"
2105,"味道,"
2106,"味道,"
2107,"味道,"
2108,"味道,"
2109,"地方,"
2110,地方
2111,"味道,"
2112,"地方,"
2113,"小吃,"
2114,"咖哩,"
2115,"古早味,"
2116,古早味
2117,香菇
2118,"飯湯,"
2119,"古早味,"
2120,古早味
2121,綠豆湯
2122,"粉角,"
2123,古早味
2124,人
2125,量
2126,大腸
2127,大腸
2128,機器
2129,"大腸,"
2130,"古早味,"
2131,"古早味,"
2132,布丁
2133,口感
2134,"化學,"
2135,"味道,"
2136,小吃
2137,碗
2138,種類
2139,銅板
2140,"價,"
2141,"口味,"
2142,"味道,"
2143,滋味
2144,綠豆湯
2145,粉粿
2146,"特產,"
2147,滋味
2148,口感
2149,碗稞
2150,味道
2151,"味道,"
2152,"滋味,"
2153,古早味
2154,"喜餅,"
2155,"油豆腐,"
2156,nan
2157,大姐
2158,主廚
2159,"味道,"
2160,nan
2161,"口味,"
2162,碗
2163,拉麵
2164,"芋丸,"
2165,狀元粽
2166,"料,"
2167,懶人包
2168,口味
2169,價格
2170,套餐
2171,湯品
2172,"沙拉,"
2173,"湯,"
2174,鬆餅
2175,牛奶棒
2176,蛋餅
2177,紫米
2178,紅豆湯
2179,紫米
2180,紅豆湯
2181,紫米
2182,紅豆湯
2183,"湯圓,"
2184,鬆餅
2185,"價格,"
2186,"鬆餅,"
2187,鬆餅
2188,"份,"
2189,"鬆餅,"
2190,"鬆餅,"
2191,"鬆餅,"
2192,鬆餅
2193,"氣氛,"
2194,"鬆餅,"
2195,鬆餅
2196,"口味,"
2197,"鬆餅,"
2198,豆花
2199,"環境,"
2200,"米糕,"
2201,桂圓
2202,"湯底,"
2203,騎樓
2204,"冰,"
2205,nan
2206,題外話
2207,店家
2208,歌謠
2209,音樂版
2210,芒果
2211,冰
2212,世紀
2213,地方
2214,"滋味,"
2215,咖啡豆
2216,選單
2217,店員
2218,口感
2219,理想
2220,"豆子,"
2221,油雞
2222,"油雞,"
2223,"味道,"
2224,原址
2225,"味道,"
2226,牛肉
2227,牛肉
2228,燥飯
2229,"肉燥飯,"
2230,地方
2231,"滷蛋,"
2232,口味
2233,大哥
2234,口味
2235,長輩
2236,"長輩,"
2237,咖啡
2238,人心
2239,"感覺,"
2240,"雞腿飯,"
2241,"雞腿飯,"
2242,"雞腿飯,"
2243,"雞腿飯,"
2244,"雞腿飯,"
2245,雞腿
2246,排餐
2247,"味道,"
2248,雞腿排
2249,套餐
2250,"口味,"
2251,"雞腿排,"
2252,雞腿
2253,中藥
2254,醃料
2255,氣味
2256,白飯
2257,筍乾
2258,薑片
2259,整體
2260,"味道,"
2261,雞腿
2262,味噌湯
2263,生菜
2264,"沙拉,"
2265,雞腿肉
2266,味噌湯
2267,蛋
2268,"沙拉,"
2269,"雞腿,"
2270,雞腿
2271,肉
2272,味噌湯
2273,沙拉
2274,飯量
2275,基本
2276,味道
2277,"肉,"
2278,雞塊
2279,拉麵
2280,湯頭
2281,口味
2282,麵
2283,"老公,"
2284,雞塊
2285,"拉麵,"
2286,"雞湯麵,"
2287,"雞湯麵,"
2288,雞湯麵
2289,雞腿
2290,大腿
2291,肉
2292,份量
2293,口感
2294,飽足感
2295,"機會,"
2296,雞湯麵
2297,湯頭
2298,滷味
2299,小資族
2300,價錢
2301,"整體,"
2302,雞湯餃
2303,牛肉麵
2304,"牛,"
2305,雞湯
2306,"雞肉,"
2307,"雞湯,"
2308,"雞湯,"
2309,雞蛋
2310,煎餅
2311,味噌
2312,煎餅
2313,"態度,"
2314,雞蛋
2315,"煎餅,"
2316,雞蛋
2317,煎餅
2318,味增
2319,煎餅
2320,人
2321,雞蛋
2322,"煎餅,"
2323,雞蛋
2324,煎餅
2325,"人,"
2326,雞蛋
2327,"煎餅,"
2328,雞蛋
2329,煎餅
2330,味道
2331,"人,"
2332,雞蛋
2333,煎餅
2334,香氣
2335,口感
2336,朋友
2337,人
2338,"外地客,"
2339,雞蛋
2340,煎餅
2341,"人,"
2342,雞蛋
2343,"煎餅,"
2344,雞蛋
2345,"煎餅,"
2346,雞蛋
2347,"煎餅,"
2348,雞蛋
2349,"煎餅,"
2350,雞蛋
2351,煎餅
2352,味噌
2353,煎餅
2354,人
2355,"人,"
2356,"雞蛋,"
2357,雞蛋
2358,味噌
2359,"口味,"
2360,雞蛋
2361,"吐司,"
2362,雞蛋
2363,布丁
2364,"奶酪,"
2365,雞蛋
2366,牛肉湯
2367,洋蔥
2368,"牛肉,"
2369,雞蛋
2370,味噌
2371,"口味,"
2372,雞蛋
2373,口味
2374,"蛋,"
2375,雞蛋
2376,口味
2377,味噌
2378,"口味,"
2379,雞蛋
2380,口味
2381,"味道,"
2382,雞蛋
2383,味噌
2384,"口味,"
2385,雞
2386,味噌
2387,雞蛋
2388,口味
2389,雞蛋
2390,"口味,"
2391,雞排
2392,科學麵
2393,香氣
2394,"雞排,"
2395,雞排
2396,"飲料,"
2397,"雞排,"
2398,雞排
2399,科學麵
2400,"雞排,"
2401,"雞排,"
2402,雞排
2403,雞排
2404,鮮肉
2405,"雞排店,"
2406,雞排
2407,肉
2408,"味道,"
2409,雞排
2410,肉
2411,調味粉
2412,雞排
2413,"老闆人,"
2414,"雞排,"
2415,雞排
2416,特色
2417,特價
2418,活動
2419,"缺點,"
2420,雞排
2421,"魷魚,"
2422,雞排
2423,肉
2424,茶類
2425,"飲料,"
2426,雞排
2427,"金價,"
2428,"雞排,"
2429,雞排
2430,"調味粉,"
2431,"雞排,"
2432,雞排
2433,"人潮,"
2434,"雞排,"
2435,雞排
2436,肉
2437,"肉質,"
2438,雞排
2439,大小
2440,"臉,"
2441,雞排
2442,"蛋餅,"
2443,雞排
2444,"外皮,"
2445,"雞排,"
2446,雞排
2447,口味
2448,"老闆娘,"
2449,雞排
2450,"口味,"
2451,雞排
2452,麵糊
2453,蛋餅
2454,麥香雞
2455,吐司
2456,"肉質,"
2457,雞翅
2458,"最愛,"
2459,雞柳
2460,"量,"
2461,雞肉
2462,"鴨肉飯,"
2463,雞肉
2464,"餐點,"
2465,"雞肉,"
2466,雞肉飯
2467,豆腐
2468,"口,"
2469,"雞肉飯,"
2470,雞肉飯
2471,"價格,"
2472,"雞肉飯,"
2473,雞肉飯
2474,雞汁
2475,飯
2476,味 
2477,湯
2478,"小菜,"
2479,雞肉飯
2480,咖喱飯
2481,胡椒
2482,"店家,"
2483,"雞肉飯,"
2484,雞肉飯
2485,便當
2486,扁魚
2487,白菜湯
2488,魯豆腐
2489,"滷蛋,"
2490,雞肉飯
2491,口味
2492,麻油
2493,香氣
2494,"特色,"
2495,雞肉飯
2496,"肉絲,"
2497,"雞肉飯,"
2498,雞肉飯
2499,飯
2500,"火雞翅,"
2501,"雞肉飯,"
2502,"雞肉飯,"
2503,雞肉飯
2504,汁
2505,味
2506,米飯
2507,米
2508,口感
2509,"感覺,"
2510,雞肉飯
2511,店家
2512,"物價,"
2513,雞肉飯
2514,鴨肉飯
2515,當歸
2516,"湯頭,"
2517,雞肉飯
2518,白菜魯
2519,"吳郭魚,"
2520,雞肉
2521,蛋餅
2522,口感
2523,豆芽
2524,"口感,"
2525,"雞肉,"
2526,雞肉
2527,小菜
2528,附湯
2529,"料,"
2530,雞肉
2531,"人,"
2532,雞肉
2533,嫩度
2534,豆皮
2535,口感
2536,"變化,"
2537,雞肉
2538,松露
2539,"燉飯,"
2540,雞肉
2541,"柴,"
2542,雞肉
2543,蘆筍
2544,"醬料,"
2545,"雞米花,"
2546,雞皮
2547,油耗味
2548,豬血糕
2549,食材
2550,問題
2551,銀絲卷
2552,"整體,"
2553,雞皮
2554,"炸雞排,"
2555,"雞汁,"
2556,"雞,"
2557,"雞,"
2558,雙料湯
2559,魚鬆
2560,肉燥
2561,"飯 ,"
2562,骨仔肉
2563,脆丸
2564,湯
2565,虱目魚肚
2566,湯
2567,"魚肚,"
2568,"口感,"
2569,雙胞鮭鮭
2570,貴妃
2571,"拿鐵,"
2572,芳味
2573,歷史
2574,歷史
2575,感情
2576,人生
2577,"滋味,"
2578,鎮店狗
2579,"牛肉湯,"
2580,醬醬
2581,"瘦肉,"
2582,"醬料,"
2583,"醬料,"
2584,醬料
2585,"清湯,"
2586,醬料
2587,"湯頭,"
2588,醬料
2589,蔥
2590,桌
2591,醬油
2592,香油
2593,"醋,"
2594,"醬料,"
2595,手切
2596,薑絲
2597,洋蔥絲
2598,老闆
2599,用心
2600,油條
2601,花肉
2602,湯頭
2603,口感
2604,"環境,"
2605,醬料
2606,"芥末,"
2607,醬料
2608,店員
2609,"沙茶醬,"
2610,醬料
2611,"風味,"
2612,醬料
2613,"味道,"
2614,醬料
2615,"上蓋,"
2616,"醬料,"
2617,醬料
2618,"價格,"
2619,"醬料,"
2620,醬料
2621,"湯,"
2622,醬料
2623,辣椒醬
2624,蒜泥醬
2625,"辛辣感,"
2626,"醬料,"
2627,醬料
2628,豬肉
2629,配菜
2630,"割包,"
2631,醬香
2632,醋
2633,香
2634,焦香
2635,"滋味,"
2636,醬
2637,花生醬
2638,"醬,"
2639,醬油膏
2640,甘蔗汁
2641,"青菜,"
2642,醬油
2643,碟子
2644,"菜量,"
2645,"醬油,"
2646,醬油
2647,糯米
2648,料
2649,粽子
2650,"價值,"
2651,醬油
2652,口感
2653,拉麵
2654,湯頭
2655,叉燒肉
2656,"生意,"
2657,醬油
2658,香油
2659,米醋
2660,蔥
2661,"配方,"
2662,醬
2663,"味道,"
2664,醬
2665,皮
2666,"餡ok,"
2667,"醬,"
2668,醬瓜
2669,鹹度
2670,"筍乾,"
2671,"醬汁,"
2672,醬汁
2673,味道
2674,四神
2675,豬肚湯
2676,"套餐,"
2677,醬汁
2678,"人,"
2679,"醬汁,"
2680,醬汁
2681,旗魚鬆
2682,"小黃瓜,"
2683,醬汁
2684,麵體
2685,"嚼勁,"
2686,醬汁
2687,"辣醬,"
2688,醬汁
2689,"魚鬆,"
2690,醬汁
2691,香氣
2692,份量
2693,火雞肉飯
2694,"食盒,"
2695,"醬汁,"
2696,醬汁
2697,"鱔魚,"
2698,醬汁
2699,"味道,"
2700,醬汁
2701,"酸菜,"
2702,醬汁
2703,肉圓
2704,口感
2705,剩
2706,醬汁
2707,"湯,"
2708,醬汁
2709,"味道,"
2710,醬汁
2711,"風味,"
2712,"醬汁,"
2713,"醬汁,"
2714,醬汁
2715,桂花
2716,"紅茶,"
2717,"醬汁,"
2718,"醬,"
2719,"官網,"
2720,nan
2721,"新聞,"
2722,藝術
2723,火鍋
2724,環境
2725,美
2726,"食材,"
2727,nan
2728,食材
2729,"味道,"
2730,nan
2731,nan
2732,"生意,"
2733,nan
2734,"碗,"
2735,nan
2736,nan
2737,nan
2738,豐盛度
2739,薑片
2740,"花椰菜,"
2741,蟳丸
2742,香腸
2743,古早味
2744,香腸
2745,店家
2746,照片
2747,"手路菜,"
2748,蟳丸
2749,"運氣,"
2750,蟳丸
2751,內臟
2752,醬料
2753,味道
2754,圖片
2755,"價格,"
2756,小店
2757,"椪餅,"
2758,水
2759,"汁,"
2760,街道
2761,小吃
2762,"味道,"
2763,巷弄
2764,"口味,"
2765,巷弄
2766,鹹派
2767,"氛圍,"
2768,美食
2769,巷子
2770,"時間,"
2771,巷弄
2772,美味
2773,泡麵
2774,女
2775,學生
2776,們
2777,"回憶,"
2778,"巷,"
2779,巷子
2780,"紅茶,"
2781,藍莓
2782,起司
2783,可麗餅
2784,"口味,"
2785,藍莓
2786,三明治
2787,風味
2788,價格
2789,"音樂,"
2790,咖啡
2791,店員
2792,手沖
2793,咖啡
2794,用品
2795,器具
2796,"咖啡豆,"
2797,樣子
2798,心
2799,店面
2800,"米糕,"
2801,米
2802,飯
2803,滷汁
2804,"滿分,"
2805,職人
2806,古早味
2807,煎餅
2808,蛋
2809,"香,"
2810,"翻桌率,"
2811,"翻桌率,"
2812,翻
2813,桌率
2814,觀光客
2815,"台南人,"
2816,翻桌率
2817,價格
2818,口味
2819,魚羹
2820,魚肉塊
2821,真
2822,材
2823,"料,"
2824,翻桌率
2825,"小卷蛋,"
2826,擔仔麵
2827,台南人
2828,"真心,"
2829,"冰,"
2830,口味
2831,米粒
2832,Q彈
2833,月桃葉
2834,"香,"
2835,人
2836,滷肉飯
2837,丸子湯
2838,"小菜,"
2839,簡餐
2840,麵
2841,水準
2842,"飲料,"
2843,簡餐
2844,唐揚雞
2845,肉
2846,小菜
2847,湯
2848,"飲料,"
2849,nan
2850,簡餐
2851,"性價比,"
2852,"簡餐,"
2853,簡餐
2854, 魚
2855,"歐,"
2856,"簡餐,"
2857,菜
2858,味道
2859,裝潢
2860,桌位
2861,"空間,"
2862,種類
2863,"衞生,"
2864,碗粿
2865,"小店,"
2866,"數學,"
2867,輕食
2868,蔬菜
2869,者
2870,"天地,"
2871,口味
2872,擔仔麵
2873,"名氣,"
2874,"美味,"
2875,nan
2876,nan
2877,人氣
2878,小吃
2879,人
2880,"店家,"
2881,nan
2882,nan
2883,"味道,"
2884,料理
2885,食物
2886,原味
2887,口味
2888,椒鹽
2889,"醬油,"
2890,"美食,"
2891,飯菜
2892,"裝潢,"
2893,"早餐,"
2894,nan
2895,nan
2896,觀光客
2897,"成就,"
2898,nan
2899,"味道,"
2900,nan
2901,nan
2902,人
2903,"滋味,"
2904,麵條
2905,湯頭
2906,味道
2907,人
2908,"口味,"
2909,環境
2910,"粗米粉,"
2911,黑輪
2912,"大雜燴,"
2913,蝦仁
2914,"炒飯,"
2915,菜粽
2916,"味增湯,"
2917,魚羹
2918,小吃
2919,"人,"
2920,"晚餐,"
2921,"排骨飯,"
2922,"料理,"
2923, 魚
2924,鬆肉飯
2925,綜合丸湯
2926,滷鴨蛋
2927,滷肉飯
2928,"味道,"
2929,美味
2930,味道
2931,早餐
2932,晚餐
2933,"點心,"
2934,時光
2935,"隱藏版,"
2936,"品項,"
2937,泡麵
2938,"位置,"
2939,"定食,"
2940,味道
2941,"價格,"
2942,米糕
2943,小黃瓜
2944,"肉鬆,"
2945,nan
2946,"滋味,"
2947,味道
2948,角
2949,"冰,"
2950,"在地味,"
2951,煎
2952,鴨蛋
2953,蛋黃
2954,"狀態,"
2955,"牛排,"
2956,水果
2957,"地方,"
2958,小吃
2959,人
2960,米粉
2961,"一絕,"
2962,料理
2963,"餐點,"
2964,"滋味,"
2965,"小吃,"
2966,裝飾
2967,"咖啡,"
2968,"味道,"
2969,香氣
2970,"味道,"
2971,"美味,"
2972,nan
2973,"味道,"
2974,"豆花,"
2975,平價
2976,美食
2977,"天氣,"
2978,古早味
2979,"豆花,"
2980,冰
2981,"料,"
2982,餐點
2983,裝潢
2984,"氛圍,"
2985,價格
2986,"平民,"
2987,古意
2988,職人
2989,"功力,"
2990,小卷
2991,米粉
2992,湯頭
2993,"胡椒粉,"
2994,"價格,"
2995,台南人
2996,"口味,"
2997,"古早味,"
2998,nan
2999,nan
3000,地
3001,"碗,"
3002,滷味
3003,"醬汁,"
3004,"豆花,"
3005,小吃
3006,"口味,"
3007,nan
3008,樣
3009,"菜單,"
3010,"小吃,"
3011,"人潮,"
3012,"小吃,"
3013,"小吃,"
3014,nan
3015,夜宵
3016,"地方,"
3017,滋味
3018,"豆花,"
3019,"火雞肉飯,"
3020,nan
3021,碗粿
3022,"水粄粥,"
3023,人
3024,"滋味,"
3025,nan
3026,"巷,"
3027,自助餐式
3028,點
3029,肉燥飯
3030,心
3031,"排行榜,"
3032,nan
3033,nan
3034,"美食,"
3035,nan
3036,"食材,"
3037,nan
3038,"禮盒,"
3039,禮盒
3040,包裝
3041,設計感
3042,"禮,"
3043,"禮盒,"
3044,阿嬤
3045,"時間,"
3046,肉綜
3047,"機會,"
3048,"感想,"
3049,"地方,"
3050,牛肉湯店
3051,老闆
3052,老闆
3053,"牛肉,"
3054,櫃姐
3055,夥伴
3056,"單茶,"
3057,檸檬
3058,雞排
3059,口
3060,"檸檬味,"
3061,檸檬
3062,雞柳
3063,番茄
3064,"麵,"
3065,檸檬
3066,李鹹
3067,蜜餞
3068,"口味,"
3069,檸檬
3070,"愛玉,"
3071,檸檬塔
3072,"巧克力,"
3073,"檸檬,"
3074,檸檬
3075,"蛋糕,"
3076,檸檬
3077,蛋糕
3078,輕音樂
3079,書
3080,"氛圍,"
3081,檸檬
3082,粉圓
3083,豆花
3084,老闆
3085,豆花
3086,"糖蜜,"
3087,檸檬
3088,"氣泡飲,"
3089,檸檬
3090,品蓬鹹派
3091,用
3092,白果
3093,蘋婆果
3094,鬆餅
3095,"蘋婆果,"
3096,檸檬
3097,"糖,"
3098,檸檬
3099,"口味,"
3100,檸檬
3101,"豆花,"
3102,檸檬
3103,"豆花,"
3104,檸檬
3105,豆花
3106,糖
3107,水
3108,水果
3109,"風味,"
3110,檸檬
3111,"豆花,"
3112,檸檬
3113,豆花
3114,"原汁,"
3115,檸檬
3116,"豆花,"
3117,檸檬
3118,"豆花,"
3119,檸檬
3120,豆花
3121,珍珠
3122,"搭檔,"
3123,檸檬
3124,豆花
3125,"粉圓,"
3126,檸檬
3127,豆花
3128,"珍珠,"
3129,檸檬
3130,"豆花,"
3131,檸檬
3132,豆花
3133,"粉圓,"
3134,檸檬
3135,豆花
3136,"碗,"
3137,檸檬
3138,"豆花,"
3139,檸檬
3140,冰棒
3141,古早味
3142,"感覺,"
3143,檸檬
3144,"冰,"
3145,"檸檬皮,"
3146,檸檬
3147,白
3148,"豆花,"
3149,檸檬
3150,巧克力
3151,蛋糕
3152,檸檬
3153,起司
3154,口感
3155,巧克力
3156,"蛋糕,"
3157,檸檬
3158,"奶霜,"
3159,檸檬
3160,"冬瓜,"
3161,檸檬
3162,冬瓜
3163,泡麵
3164,半熟蛋
3165,樓梯
3166,"細節,"
3167,檸檬
3168,火龍果
3169,"冰沙,"
3170,檸檬水
3171,冬瓜
3172,"飲品,"
3173,檸檬
3174,"口感,"
3175,檸檬
3176,口感
3177,"檸香,"
3178,檸檬
3179,"口味,"
3180,檸檬
3181,口味
3182,雞蛋
3183,牛奶
3184,味道
3185,布丁
3186,冰棒
3187,"桌椅,"
3188,檸檬
3189,米糕
3190,"花生,"
3191,春捲
3192,料
3193,時段
3194,春捲
3195,"顧客,"
3196,擺盤
3197,特色
3198,主廚
3199,"菜色,"
3200,nan
3201,"擺盤,"
3202,擺盤
3203,料理
3204,味道
3205,空間
3206,"缺陷,"
3207,nan
3208,"擺飾,"
3209,"蛋黃,"
3210,"麵,"
3211,"麵,"
3212,"麵,"
3213,nan
3214,豚骨
3215,"湯,"
3216,沙拉
3217,"湯,"
3218,nan
3219,"地雷,"
3220,龍蝦
3221,戰斧
3222,豬排
3223,照片
3224,"份量,"
3225,店員
3226,妹妹
3227,魚麵
3228,人
3229,"缺點,"
3230,小鳥
3231,胃
3232,人
3233,人
3234,份
3235,份量
3236,"餐點,"
3237,方式
3238,牛
3239,雞
3240,豬
3241,肉排
3242,沙拉吧
3243,"湯,"
3244,方式
3245,櫃台
3246,選單
3247,空
3248,"櫃台,"
3249,"咖哩飯,"
3250,燒肉飯
3251,沙拉
3252,味噌湯
3253,"分量,"
3254,"濃湯,"
3255,"後勁,"
3256,蜜
3257,芋頭
3258,圓仔
3259,粉條
3260,蕃薯
3261,杏仁
3262,"豆腐,"
3263,蜜汁
3264,口味
3265,"蜜汁,"
3266,"果汁,"
3267,"水果盤,"
3268,竹莢魚
3269,套餐
3270,"涼麵,"
3271,鴨
3272,麵線
3273,"麵線,"
3274,沙拉
3275,湯
3276,燒肉飯
3277,"份量,"
3278,"湯,"
3279,方式
3280,傳統
3281,"座,"
3282,甜味
3283,"配料,"
3284,白飯
3285,肉燥飯
3286,牛肉湯
3287,牛腩湯
3288,店家
3289,"辣椒醬,"
3290,湯
3291,"肉燥飯,"
3292,"肉燥飯,"
3293,牛肉麵
3294,肉
3295,"滷味,"
3296,麻油
3297,牛心
3298,"牛肉湯,"
3299,組合餐
3300,魯鴨蛋
3301,碗
3302,米糕
3303,"綜合丸湯,"
3304,焦糖
3305,"布丁,"
3306,茶類
3307,飲料
3308,可能
3309,動物
3310,造型
3311,茶壺
3312,"茶杯,"
3313,套餐
3314,"午餐,"
3315,芥藍
3316,"牛肉,"
3317,炒飯
3318,燴飯
3319,"油雞,"
3320,紅豆
3321,"花生 ,"
3322,點
3323,調酒
3324,"飲料,"
3325,菜色
3326,價位
3327,"系列,"
3328,燃麵
3329,"劭子麵,"
3330,碗
3331,碗
3332,飯
3333,"空心菜,"
3334,"白酒,"
3335,炒
3336,泡麵
3337,"關東煮,"
3338,薄餅
3339,"套餐,"
3340,招牌
3341,毛丼
3342,小時
3343,桌
3344,"東西,"
3345,豆花
3346,黑糖
3347,"粉粿,"
3348,豆花
3349,"花生,"
3350,杏仁
3351,豆腐
3352,綜合料
3353,料
3354,杏仁
3355,豆腐
3356,杏仁味
3357,"杏仁茶,"
3358,餐
3359,餐
3360,"魚肚湯,"
3361,炒飯
3362,"油雞,"
3363,"糖,"
3364,地瓜圓
3365,"湯圓,"
3366,滷味
3367,牛筋
3368,"牛肚類,"
3369,"勇氣,"
3370,"糖,"
3371,牛排
3372,紅茶
3373,"湯包,"
3374,牛肉湯
3375,滷肉飯
3376,牛肉湯
3377,味道
3378,"牛肉,"
3379,牛肉湯
3380,"牛肝湯,"
3381,"點心類,"
3382,點心
3383,"菜色,"
3384,點心
3385,"餐點,"
3386,點心
3387,炸
3388,物
3389,麵食
3390,飯類
3391,人
3392,菜
3393,環境
3394,"種類,"
3395,"點心,"
3396,點心
3397,"氣氛,"
3398,碗
3399,米糕
3400,四神湯
3401,四神湯
3402,味道
3403,"腸,"
3404,碗
3405,湯
3406,油條
3407,"花肉,"
3408,"點,"
3409,"土豆湯,"
3410,鱔魚
3411,意麵
3412,鱔魚
3413,味道
3414,"油,"
3415,鱔魚
3416,炒
3417,麵
3418,"鱔魚,"
3419,鱔魚
3420,"鍋氣,"
3421,鹹
3422,粥
3423,魚肚
3424,虱目魚
3425,香腸
3426,"粥,"
3427,鴨蛋
3428,鐵蛋
3429,四神湯
3430,豬腸
3431,料
3432,"米糕,"
3433,鴛鴦
3434,火鍋
3435,牛肉
3436,豬肉
3437,切片
3438,"肉質,"
3439,橙
3440,"果香,"
3441,擔仔麵
3442,湯頭
3443,擔仔麵
3444,湯頭
3445,蝦味
3446,"肉燥,"
3447,豬肉串
3448,豬舌
3449,青椒
3450,豬腱
3451,豬心
3452,"花枝,"
3453,蝦仁飯
3454,荷包蛋
3455,蝦仁
3456,鴨蛋
3457,"湯,"
3458,牛肉
3459,炒飯
3460,蒸籠
3461,蛋炒飯
3462,"牛肉絲,"
3463,花生
3464,豆花
3465,"古早味,"
3466,杏仁茶
3467,"花生仁,"
3468,綠豆饌
3469,料
3470,"芋頭,"
3471,綜合
3472,湯
3473,牛肉
3474,牛肝
3475,牛腩
3476,口感
3477,"感覺,"
3478,豆花
3479,豆漿
3480,"豆花,"
3481,牛肉湯
3482,"台南行,"
3483,牛奶
3484,冰
3485,湯圓
3486,杏仁
3487,"豆腐,"
3488,漢堡排
3489,店家
3490,生菜
3491,"熟菜,"
3492,滷肉飯
3493,魚皮湯
3494,滷肉
3495,魚
3496,人
3497,"美食,"
3498,酪梨
